Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
1891,Chad Kelly,3/31/1994,Female,Doctorate,7/26/2021,HR,HR Manager,Senior,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,41213.65,1,25,Bengali,3,30,26-35,1-3 Years,30K-50K,2023,4,34,41,1943,172.6666667,12.33333333,Low,5,7759,11510.25,5K-10K,10K-20K,Very High,15-Nov,Good,21-40,41-60,1901-2100,151-200
1892,Jalsa Sampath,9/12/1986,Male,High School,6/28/2020,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,58286.15,4,22,Indo-Aryan,4,38,36-45,4-6 Years,50K-75K,2023,2.5,41,48,1853.5,169,7.5,Moderate,3.25,7264.2,9135.69,5K-10K,5K-10K,High,10-Jun,Average,41-60,41-60,1701-1900,151-200
1893,Lilian Scholz,9/3/1988,Female,Associate's,10/24/2020,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,75522.11,0,22,Turkish,0,36,36-45,<1 Year,75K-100K,2024,3.142857143,76,92,2058.428571,153,10,Moderate,3.428571429,18956.08,14853.92,15K-20K,10K-20K,High,10-Jun,Good,61-80,Above 80,1901-2100,151-200
1894,Stephen Bell,10/3/1989,Male,Associate's,9/12/2021,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,41397.61,0,22,Bengali,3,35,26-35,1-3 Years,30K-50K,2023,2,34,41,1952.333333,104,11,Moderate,3.333333333,4519.48,5506.55,500-5K,5K-10K,High,15-Nov,Below Average,21-40,41-60,1901-2100,101-150
1895,Dipl.-Ing. Maya Stolze MBA.,4/30/1981,Female,High School,1/28/2018,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,43767.89,2,24,German,6,43,36-45,4-6 Years,30K-50K,2023,2,66,73,2066.5,149.6666667,6.5,Low,3.5,8160.16,12266.17,5K-10K,10K-20K,High,10-Jun,Below Average,61-80,61-80,1901-2100,101-150
1896,Gregory Bates,4/17/1995,Female,High School,8/14/2021,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Remote,Full-time,90169.09,4,15,White British,3,29,26-35,1-3 Years,75K-100K,2023,2,33,36,1930,183.6666667,13,High,4,4236.34,5741.46,500-5K,5K-10K,High,15-Nov,Below Average,21-40,21-40,1901-2100,151-200
1897,H.-Dieter Ullrich B.Eng.,7/6/1971,Female,High School,7/7/2021,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,55136.83,1,24,German,3,53,46-55,1-3 Years,50K-75K,2023,1.666666667,33,35,2097.666667,211.6666667,18.66666667,High,3.666666667,4063.65,5189.38,500-5K,5K-10K,High,16-20,Below Average,21-40,21-40,1901-2100,Above 200
1898,Sarah Page,10/14/2002,Female,Bachelor's,5/6/2018,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,59844.98,3,22,White British,6,22,18-25,4-6 Years,50K-75K,2023,3,62,68,1869.333333,185.8333333,8.833333333,High,3.5,11582.84,18126.41,10K-15K,10K-20K,High,10-Jun,Average,61-80,61-80,1701-1900,151-200
1899,Chanakya Karpe,10/25/1961,Other,High School,2/20/2019,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,127182.83,3,15,Indo-Aryan,5,63,56-66,4-6 Years,125K-150K,2023,3,54,67,1876,115.2,9,High,3.6,10631.45,13224.82,10K-15K,10K-20K,High,10-Jun,Average,41-60,61-80,1701-1900,101-150
1900,Ivonne Schmidtke,4/23/1969,Other,High School,8/5/2021,Finance,Accountant,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,86836.88,0,18,German,1,55,46-55,1-3 Years,75K-100K,2024,3,78,88,2133.428571,143.2857143,11.14285714,High,2.571428571,17915.64,14368.14,15K-20K,10K-20K,Medium,15-Nov,Average,61-80,Above 80,Above 2100,101-150
1901,Dipl.-Ing. Hajo Kostolzin B.Eng.,5/7/1963,Male,Doctorate,8/6/2018,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,97043.88,2,15,German,6,61,56-66,4-6 Years,75K-100K,2023,2.666666667,63,73,2134.666667,134,8.166666667,Low,3.833333333,10805.24,14987.78,10K-15K,10K-20K,High,10-Jun,Average,61-80,61-80,Above 2100,101-150
1902,Aimee Morgan,7/16/1994,Male,Master's,5/2/2019,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Part-time,83536.22,4,20,White British,5,30,26-35,4-6 Years,75K-100K,2023,1.6,54,64,1819.2,141.2,13.2,Low,3,5936.11,7799.57,5K-10K,5K-10K,Medium,15-Nov,Below Average,41-60,61-80,1701-1900,101-150
1903,Danielle Hubbard,6/28/1978,Female,Doctorate,1/24/2021,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,46900.33,4,24,Black,3,46,46-55,1-3 Years,30K-50K,2023,2.333333333,32,40,1739,150.6666667,13,High,4.666666667,4920.86,6345.71,500-5K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1701-1900,151-200
1904,David Boyle,11/2/1977,Female,Associate's,11/14/2019,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,64491.15,2,22,White British,3,47,46-55,1-3 Years,50K-75K,2023,1.6,54,64,1834.8,97,7.8,High,4.2,5566.82,8026.35,5K-10K,5K-10K,Very High,10-Jun,Below Average,41-60,61-80,1701-1900,51-100
1905,Carolyn Wallace DVM,11/22/1993,Female,Master's,11/26/2020,Marketing,Content Strategist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,56370.65,2,22,Bengali,4,31,26-35,4-6 Years,50K-75K,2023,2,44,44,1838.25,141.5,8.75,Moderate,2.75,5895.46,8441.96,5K-10K,5K-10K,Medium,10-Jun,Below Average,41-60,41-60,1701-1900,101-150
1906,Aryan Cherian,8/3/1972,Male,Bachelor's,9/17/2021,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,46448.63,0,24,Indo-Aryan,3,52,46-55,1-3 Years,30K-50K,2023,3,34,36,1767,188,11,High,2.666666667,6853.2,8985.43,5K-10K,5K-10K,Medium,15-Nov,Average,21-40,21-40,1701-1900,151-200
1907,Angela Harvey,9/3/1992,Other,Associate's,2/12/2021,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,55363.76,3,22,Bengali,3,32,26-35,1-3 Years,50K-75K,2023,3,31,39,2011.666667,105.6666667,12.33333333,Moderate,4.333333333,6221.39,7887.45,5K-10K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1901-2100,101-150
1908,Madhav Kala,4/16/1962,Male,Doctorate,10/25/2019,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,33892.7,4,25,Indo-Aryan,5,62,56-66,4-6 Years,30K-50K,2023,1.6,55,66,1914.6,144,7.2,Low,4.4,5245.47,7870.59,5K-10K,5K-10K,Very High,10-Jun,Below Average,41-60,61-80,1901-2100,101-150
1909,Laban Kara,11/12/1974,Other,Doctorate,1/23/2019,Marketing,Content Strategist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,45817.45,0,25,Indo-Aryan,5,50,46-55,4-6 Years,30K-50K,2023,2.6,55,60,1770,112.2,6.8,High,3.6,9110.21,13165.61,5K-10K,10K-20K,High,10-Jun,Average,41-60,41-60,1701-1900,101-150
1910,Dawn Wilson,1/26/1976,Female,Doctorate,2/27/2021,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,96453.5,4,15,White,2,48,46-55,1-3 Years,75K-100K,2021,4,10,12,2030,171,18,Low,5,2777.82,3873.92,500-5K,500-5K,Very High,16-20,Good,20-Oct,20-Oct,1901-2100,151-200
1911,David Oommen,5/3/1999,Male,Bachelor's,10/5/2019,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,58486.42,1,22,Indo-Aryan,5,25,18-25,4-6 Years,50K-75K,2023,1.6,52,58,1912.6,69.8,10.8,Low,3.2,5749.8,7857.03,5K-10K,5K-10K,High,15-Nov,Below Average,41-60,41-60,1901-2100,51-100
1912,Kyle Young,8/16/2006,Female,Associate's,1/27/2019,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,74743.7,1,20,Bengali,5,18,18-25,4-6 Years,50K-75K,2023,2.2,54,65,1828.8,159.4,7.2,Low,3.8,7691.47,10582.56,5K-10K,10K-20K,High,10-Jun,Average,41-60,61-80,1701-1900,151-200
1913,Brandon Rhodes,9/19/1965,Male,Bachelor's,10/1/2018,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,61892.03,4,22,Bengali,6,59,56-66,4-6 Years,50K-75K,2023,3.166666667,64,78,1885,119.3333333,10.33333333,Moderate,4.5,11265.38,18532,10K-15K,10K-20K,Very High,15-Nov,Good,61-80,61-80,1701-1900,101-150
1914,Volkhard Tröst,5/1/2005,Female,High School,5/25/2021,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,115069.82,0,15,German,3,19,18-25,1-3 Years,100K-125K,2023,1.333333333,30,35,1804.333333,133.3333333,8.666666667,Moderate,3.333333333,2910.47,3786.45,500-5K,500-5K,High,10-Jun,Below Average,21-40,21-40,1701-1900,101-150
1915,Rita Duffy-Little,6/26/1981,Female,Doctorate,11/24/2020,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,41679.2,2,24,White British,4,43,36-45,4-6 Years,30K-50K,2023,1,44,53,1918.25,133.5,12,Low,3.75,2606.84,3649.03,500-5K,500-5K,High,15-Nov,Poor,41-60,41-60,1901-2100,101-150
1916,Tassilo Junitz B.A.,10/9/1961,Male,Doctorate,8/15/2019,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,83331.47,0,18,German,1,63,56-66,1-3 Years,75K-100K,2023,1.8,57,61,1737.2,156.8,13.8,Low,2,6245.63,9465.95,5K-10K,5K-10K,Low,15-Nov,Below Average,41-60,61-80,1701-1900,151-200
1917,James Vasquez,1/3/1985,Male,High School,10/1/2019,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Onsite,Part-time,72363.05,4,22,White,5,39,36-45,4-6 Years,50K-75K,2023,3.2,55,62,1936.4,137.8,12.2,Moderate,3.8,10776.55,14850.96,10K-15K,10K-20K,High,15-Nov,Good,41-60,61-80,1901-2100,101-150
1918,Prof. Wolf-Dieter Schuchhardt,7/25/1968,Male,Bachelor's,2/14/2018,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,85740.78,0,18,German,6,56,56-66,4-6 Years,75K-100K,2023,2.166666667,67,77,1939.5,200.1666667,12,Low,3,9204.91,12521.42,5K-10K,10K-20K,Medium,15-Nov,Average,61-80,61-80,1901-2100,Above 200
1919,Unni Keer,9/26/1998,Male,High School,2/27/2018,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,61855.24,0,20,Indo-Aryan,6,26,26-35,4-6 Years,50K-75K,2023,1.833333333,65,71,1979.833333,99.66666667,6.833333333,High,3.5,7825.63,10180.8,5K-10K,10K-20K,High,10-Jun,Below Average,61-80,61-80,1901-2100,51-100
1920,Rudolph Wernecke,6/30/1985,Male,Master's,8/27/2022,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,77857.78,0,22,German,2,39,36-45,1-3 Years,75K-100K,2023,3,23,27,2028.5,191.5,14,High,3.5,4437.66,6195.2,500-5K,5K-10K,High,15-Nov,Average,21-40,21-40,1901-2100,151-200
1921,Dr Rosemary Jones,5/16/1963,Male,Bachelor's,8/22/2019,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,54805.06,1,24,White British,5,61,56-66,4-6 Years,50K-75K,2023,2,55,61,1859,174,9,High,3,7668.5,10148.43,5K-10K,10K-20K,Medium,10-Jun,Below Average,41-60,61-80,1701-1900,151-200
1922,Gregory Villegas,2/19/2002,Male,Doctorate,1/24/2018,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,84090.02,0,20,BD-Tribal,6,22,18-25,4-6 Years,75K-100K,2023,2.166666667,63,70,1961.333333,212.5,13.5,High,4.5,9258.89,12472.52,5K-10K,10K-20K,Very High,15-Nov,Average,61-80,61-80,1901-2100,Above 200
1923,Jalsa Ratta,10/4/1991,Female,Associate's,11/14/2018,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,69963.94,3,22,Dravidian,6,33,26-35,4-6 Years,50K-75K,2023,2.166666667,66,67,1820.166667,146.8333333,6.333333333,High,4.333333333,9438.8,14026.07,5K-10K,10K-20K,Very High,10-Jun,Average,61-80,61-80,1701-1900,101-150
1924,Danielle Jenkins,10/23/1997,Female,Doctorate,10/8/2018,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,70686.82,4,22,Hispanic,6,27,26-35,4-6 Years,50K-75K,2023,2.166666667,65,78,1875.333333,135.6666667,8.666666667,High,3.666666667,9766.48,13237.11,5K-10K,10K-20K,High,10-Jun,Average,61-80,61-80,1701-1900,101-150
1925,Ms Valerie Price,2/4/1974,Female,High School,8/11/2021,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,88648.84,0,18,White British,3,50,46-55,1-3 Years,75K-100K,2023,2.666666667,33,38,2014.666667,133.6666667,6.333333333,High,2.333333333,6035.79,6997.67,5K-10K,5K-10K,Medium,10-Jun,Average,21-40,21-40,1901-2100,101-150
1926,Veer Pingle,1/16/1977,Female,Master's,9/16/2019,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,51968.82,2,22,Indo-Aryan,5,47,46-55,4-6 Years,50K-75K,2023,3,55,64,1924.2,97.2,5.2,High,3.4,11282.04,15191.8,10K-15K,10K-20K,High,10-Jun,Average,41-60,61-80,1901-2100,51-100
1927,Anusha Das,5/4/1964,Female,Associate's,1/3/2020,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,61200.65,0,22,Dravidian,4,60,56-66,4-6 Years,50K-75K,2023,2.75,42,51,1766,109.25,11,Moderate,3.5,6427.52,10695.33,5K-10K,10K-20K,High,15-Nov,Average,41-60,41-60,1701-1900,101-150
1928,John Madden,7/8/2006,Male,Bachelor's,9/5/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,65568.14,0,22,White,2,18,18-25,1-3 Years,50K-75K,2023,3.5,23,24,1849.5,93.5,9.5,Low,4.5,5802.68,7161.68,5K-10K,5K-10K,Very High,10-Jun,Good,21-40,21-40,1701-1900,51-100
1929,Miss Helen Browne,10/30/2004,Male,Bachelor's,11/3/2021,Sales,Sales Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,44067.06,2,22,Asian British,3,20,18-25,1-3 Years,30K-50K,2023,2.333333333,35,41,2063.333333,104.6666667,14.66666667,Low,3.333333333,4661.97,6485.2,500-5K,5K-10K,High,15-Nov,Average,21-40,41-60,1901-2100,101-150
1930,Daniel Stewart,3/2/1976,Male,Master's,2/17/2022,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,54574.23,0,22,Bengali,1,48,46-55,1-3 Years,50K-75K,2024,3.285714286,75,88,2013.285714,148,10.85714286,Low,3,20070.1,14967.15,Above 20K,10K-20K,Medium,15-Nov,Good,61-80,Above 80,1901-2100,101-150
1931,Jeanne White,5/27/2001,Female,Master's,10/9/2021,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,74510.32,4,22,Bengali,3,23,18-25,1-3 Years,50K-75K,2023,3,32,43,2016.333333,184,12.33333333,High,3.333333333,5864.76,8516.41,5K-10K,5K-10K,High,15-Nov,Average,21-40,41-60,1901-2100,151-200
1932,Ing. Lukas Sager,12/14/1965,Male,Master's,2/7/2019,HR,HR Manager,Senior,Europe,Germany,52.52,13.405,Remote,Part-time,52477.11,3,22,Turkish,5,59,56-66,4-6 Years,50K-75K,2023,2.8,54,61,1966.4,198.4,9.8,Low,3.4,10441.9,13985.96,10K-15K,10K-20K,High,10-Jun,Average,41-60,61-80,1901-2100,151-200
1933,Abha Vora,8/2/1982,Female,Associate's,11/9/2019,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,114017.41,1,15,Indo-Aryan,5,42,36-45,4-6 Years,100K-125K,2023,2,52,59,2031,123,10.6,Low,3.2,7489.61,9953.87,5K-10K,5K-10K,High,15-Nov,Below Average,41-60,41-60,1901-2100,101-150
1934,Richard Graves,8/12/1972,Female,High School,7/8/2018,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,70737.34,2,22,Bengali,6,52,46-55,4-6 Years,50K-75K,2023,1.666666667,65,79,1932.833333,178.1666667,12.5,Moderate,5,7013.23,9432.57,5K-10K,5K-10K,Very High,15-Nov,Below Average,61-80,61-80,1901-2100,151-200
1935,Jacob White,12/6/1961,Male,Doctorate,6/26/2022,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52484.82,2,22,Bengali,2,63,56-66,1-3 Years,50K-75K,2023,2,22,25,1911,155,6.5,High,4.5,2755.12,4129.43,500-5K,500-5K,Very High,10-Jun,Below Average,21-40,21-40,1901-2100,151-200
1936,Hector Weeks,12/8/1959,Other,Associate's,12/24/2018,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,65798.57,0,22,Bengali,6,65,56-66,4-6 Years,50K-75K,2023,1.666666667,63,79,1871.166667,174,12.83333333,High,4,5879.56,8815.32,5K-10K,5K-10K,High,15-Nov,Below Average,61-80,61-80,1701-1900,151-200
1937,Todd Rosario,4/23/2004,Female,Bachelor's,4/24/2018,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,84322.7,4,18,Bengali,6,20,18-25,4-6 Years,75K-100K,2023,1.333333333,67,82,1993,98.16666667,12.83333333,Moderate,3.5,5486.71,7584.06,5K-10K,5K-10K,High,15-Nov,Below Average,61-80,Above 80,1901-2100,51-100
1938,Vincent Marquez,9/16/1993,Female,High School,3/10/2019,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,93564.26,0,15,Bengali,5,31,26-35,4-6 Years,75K-100K,2023,2.8,53,65,1726.4,176.8,7.2,High,3.6,10102.61,12815.06,10K-15K,10K-20K,High,10-Jun,Average,41-60,61-80,1701-1900,151-200
1939,Advaith Sangha,11/14/1965,Male,Bachelor's,12/15/2020,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,120492.26,2,15,Dravidian,1,59,56-66,1-3 Years,100K-125K,2024,3.428571429,78,90,2208.285714,184.7142857,13.42857143,Low,2.571428571,15986.49,12001.35,15K-20K,10K-20K,Medium,15-Nov,Good,61-80,Above 80,Above 2100,151-200
1940,Aarna Ramanathan,7/9/1971,Female,Doctorate,5/11/2022,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,115989.93,2,15,India-Tribal,2,53,46-55,1-3 Years,100K-125K,2023,2.5,21,25,2028.5,275.5,15.5,High,2,2942.5,5019.38,500-5K,5K-10K,Low,16-20,Average,21-40,21-40,1901-2100,Above 200
1941,Upasna Ganesan,7/30/2001,Female,Associate's,3/11/2021,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,33247.55,2,25,Indo-Aryan,3,23,18-25,1-3 Years,30K-50K,2023,3,32,38,1955.333333,96.66666667,8,Moderate,4.333333333,7045.73,8768.58,5K-10K,5K-10K,Very High,10-Jun,Average,21-40,21-40,1901-2100,51-100
1942,Megan Smith,4/30/1977,Male,Associate's,8/8/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,59173.99,0,24,Asian,2,47,46-55,1-3 Years,50K-75K,2023,3,20,28,1870,246,10.5,High,5,3707.17,5258.51,500-5K,5K-10K,Very High,15-Nov,Average,20-Oct,21-40,1701-1900,Above 200
1943,Minna Kroker-Hartmann,5/17/1972,Female,High School,6/8/2019,Sales,Account Executive,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,90779.09,0,18,Germany-Other,5,52,46-55,4-6 Years,75K-100K,2023,2.6,52,59,1982.6,164.4,8.2,Low,3.4,7833.07,13044.78,5K-10K,10K-20K,High,10-Jun,Average,41-60,41-60,1901-2100,151-200
1944,Ricky Todd,10/25/1993,Male,Master's,4/10/2022,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,123910.5,3,15,White British,2,31,26-35,1-3 Years,100K-125K,2023,2.5,22,25,2046.5,66,12,High,4.5,3382.43,5529.45,500-5K,5K-10K,Very High,15-Nov,Average,21-40,21-40,1901-2100,51-100
1945,Todd Bradley,1/31/1989,Male,High School,1/5/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,68202.39,1,20,White,2,35,26-35,1-3 Years,50K-75K,2023,3,22,23,2167.5,195,8,Low,3.5,4661.08,5823.86,500-5K,5K-10K,High,10-Jun,Average,21-40,21-40,Above 2100,151-200
1946,Adam Baker,7/29/2002,Male,Doctorate,1/23/2020,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,73729.31,1,22,White,4,22,18-25,4-6 Years,50K-75K,2023,2.5,42,48,1872.75,137,7.75,High,3.75,7110.26,9449.89,5K-10K,5K-10K,High,10-Jun,Average,41-60,41-60,1701-1900,101-150
1947,Mandy Hammond-Parkinson,2/25/2003,Male,High School,3/11/2020,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,54417.88,3,22,White British,4,21,18-25,4-6 Years,50K-75K,2023,2.75,45,50,1917.5,178,9.25,High,3,8308.88,10145.22,5K-10K,10K-20K,Medium,10-Jun,Average,41-60,41-60,1901-2100,151-200
1948,Mrs Lorraine Forster,3/30/2003,Female,Associate's,1/10/2020,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,42917.23,2,24,Black British,4,21,18-25,4-6 Years,30K-50K,2023,2.25,43,48,1930.75,148,8.5,High,3.75,6361.84,9401.43,5K-10K,5K-10K,High,10-Jun,Average,41-60,41-60,1901-2100,101-150
1949,Laura Foley,9/12/1970,Male,Associate's,5/14/2021,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,97916.24,2,18,Bengali,3,54,46-55,1-3 Years,75K-100K,2023,3.333333333,32,32,2147.333333,124,11.66666667,High,3.333333333,8342.52,10231.02,5K-10K,10K-20K,High,15-Nov,Good,21-40,21-40,Above 2100,101-150
1950,Ekaraj Deshmukh,6/18/2005,Female,Associate's,10/7/2022,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,117293.27,0,15,Indo-Aryan,2,19,18-25,1-3 Years,100K-125K,2023,2,22,27,2127,154,8.5,High,3.5,2739.91,4446.59,500-5K,500-5K,High,10-Jun,Below Average,21-40,21-40,Above 2100,151-200
1951,Kimberly Rich,5/26/1997,Female,Associate's,12/22/2018,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,73208.18,2,20,Bengali,6,27,26-35,4-6 Years,50K-75K,2023,2.333333333,62,77,2047.166667,186.8333333,12,Low,3.333333333,9654.57,12443.01,5K-10K,10K-20K,High,15-Nov,Average,61-80,61-80,1901-2100,151-200
1952,Martin Chambers,9/18/1967,Male,Associate's,10/7/2018,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Part-time,40170.94,2,24,Asian,3,57,56-66,1-3 Years,30K-50K,2023,2.666666667,62,65,1741.666667,122.6666667,10.5,High,2.666666667,12894.41,15920.33,10K-15K,10K-20K,Medium,15-Nov,Average,61-80,61-80,1701-1900,101-150
1953,Brandon Fisher,8/27/1964,Male,Master's,1/7/2018,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,54225.07,4,24,Bengali,6,60,56-66,4-6 Years,50K-75K,2023,1.833333333,60,78,1917,162.6666667,8,Low,3.666666667,8276.87,9891.35,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,61-80,1901-2100,151-200
1954,Thomas Taylor,4/19/2006,Male,Associate's,12/27/2019,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,55558.27,0,22,Bengali,4,18,18-25,4-6 Years,50K-75K,2023,2.8,51,51,1958.2,142.8,15.4,High,4.4,11868.55,14095.91,10K-15K,10K-20K,Very High,16-20,Average,41-60,41-60,1901-2100,101-150
1955,Hans-Martin Stolze,9/20/2006,Male,Doctorate,10/30/2018,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,76931.16,4,22,Germany-Other,6,18,18-25,4-6 Years,75K-100K,2023,3.333333333,65,77,1841.333333,60,11.5,High,4.333333333,13512.82,19518.39,10K-15K,10K-20K,Very High,15-Nov,Good,61-80,61-80,1701-1900,51-100
1956,Daniel Johnson,9/26/1959,Female,Doctorate,1/4/2020,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,84571.91,3,18,Bengali,4,65,56-66,4-6 Years,75K-100K,2023,3.25,41,50,2103.25,125.5,6.75,Low,4.25,9180.41,12080.62,5K-10K,10K-20K,Very High,10-Jun,Good,41-60,41-60,Above 2100,101-150
1957,Marian Mende B.A.,11/8/1987,Female,Associate's,4/12/2021,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,52529.65,1,24,German,3,37,36-45,1-3 Years,50K-75K,2023,2.666666667,35,41,1905.333333,177,10.66666667,High,4.333333333,5750.42,8337.53,5K-10K,5K-10K,Very High,15-Nov,Average,21-40,41-60,1901-2100,151-200
1958,Michael Ayala,9/17/1978,Female,Master's,9/18/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,86460.6,4,18,Black,1,46,46-55,1-3 Years,75K-100K,2019,1,22,25,1645,213.5,3.5,Moderate,1,1458.38,2004.12,500-5K,500-5K,Very Low,5-Jan,Poor,21-40,21-40,1501-1700,Above 200
1959,Steven Hill,5/9/2003,Female,Associate's,12/16/2022,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,97844.67,3,18,Asian British,2,21,18-25,1-3 Years,75K-100K,2023,2,20,22,1846.5,247.5,16,High,4,3027.72,3820.53,500-5K,500-5K,High,16-20,Below Average,20-Oct,21-40,1701-1900,Above 200
